Date,GLD,QQQ,SPY,TLT
2019-04-26,121.37000274658203,182.36256408691406,263.63482666015625,100.71646881103516
2019-04-29,120.83000183105469,182.7165069580078,264.0481262207031,100.07386016845703
2019-04-30,121.19999694824219,181.30081176757812,264.18280029296875,100.5863037109375
2019-05-01,120.4000015258789,180.71731567382812,262.1971740722656,101.00123596191406
2019-05-02,119.94000244140625,179.93296813964844,261.6310729980469,100.520263671875
2019-05-03,120.6500015258789,182.8026123046875,264.19189453125,100.80561828613281
2019-05-06,120.80999755859375,181.68341064453125,263.104736328125,101.0827407836914
2019-05-07,121.20999908447266,178.144287109375,258.71087646484375,101.85719299316406
2019-05-08,120.91000366210938,177.6947021484375,258.35150146484375,101.41700744628906
2019-05-09,121.19999694824219,176.7381591796875,257.56976318359375,101.83271789550781
2019-05-10,121.43000030517578,176.95816040039062,258.8636779785156,101.69416046142578
2019-05-13,122.66999816894531,170.81724548339844,252.35830688476562,102.4930419921875
2019-05-14,122.45999908447266,172.6920623779297,254.64060974121094,102.19142150878906
2019-05-15,122.38999938964844,175.13121032714844,256.1321716308594,102.81908416748047
2019-05-16,121.51000213623047,176.89122009277344,258.5042419433594,102.47672271728516
2019-05-17,120.6500015258789,175.08340454101562,256.8329772949219,102.7049560546875
2019-05-20,120.63999938964844,172.127685546875,255.13479614257812,102.4930419921875
2019-05-21,120.36000061035156,173.9259796142578,257.43499755859375,102.32998657226562
2019-05-22,120.23999786376953,173.1512451171875,256.6443176269531,102.91691589355469
2019-05-23,121.16999816894531,170.5015869140625,253.50845336914062,104.07445526123047
2019-05-24,121.30000305175781,170.41552734375,254.0835418701172,104.1641616821289
2019-05-28,120.83000183105469,169.77462768554688,251.72039794921875,104.91413879394531
2019-05-29,120.87000274658203,168.37811279296875,250.0311737060547,105.23208618164062
2019-05-30,121.69000244140625,169.08595275878906,250.71400451660156,106.13687896728516
2019-05-31,123.33000183105469,166.3885040283203,247.3356170654297,107.4656753540039
2019-06-03,125.11000061035156,162.72499084472656,246.7067413330078,108.18451690673828
2019-06-04,125.1500015258789,167.3067626953125,252.0618438720703,106.95103454589844
2019-06-05,125.47000122070312,168.55032348632812,254.24517822265625,106.34658813476562
2019-06-06,125.87999725341797,169.889404296875,255.89854431152344,106.68965148925781
2019-06-07,126.58999633789062,173.1702880859375,258.4593200683594,107.61270904541016
2019-06-10,125.33000183105469,175.18858337402344,259.64544677734375,106.59982299804688
2019-06-11,125.18000030517578,175.42771911621094,259.5823974609375,106.66515350341797
2019-06-12,125.83000183105469,174.413818359375,259.124267578125,106.7468032836914
2019-06-13,126.5999984741211,175.4468536376953,260.1934509277344,107.11444091796875
2019-06-14,126.55999755859375,174.7007598876953,259.9059143066406,107.38395690917969
2019-06-17,126.4800033569336,175.75299072265625,260.0046691894531,107.57185363769531
2019-06-18,127.12000274658203,178.30690002441406,262.7272644042969,108.11100006103516
2019-06-19,127.88999938964844,178.97642517089844,263.32037353515625,108.26619720458984
2019-06-20,131.11000061035156,180.64083862304688,265.83612060546875,108.55208587646484
2019-06-21,131.97999572753906,180.37301635742188,265.4496765136719,107.35948181152344
2019-06-24,133.94000244140625,180.37876892089844,265.1247253417969,108.15995788574219
2019-06-25,134.1999969482422,177.28233337402344,262.5243225097656,108.49486541748047
2019-06-26,132.97000122070312,178.1067657470703,262.2624816894531,107.80054473876953
2019-06-27,132.83999633789062,178.78733825683594,263.19244384765625,108.56027221679688
2019-06-28,133.1999969482422,179.0174560546875,264.5468444824219,108.48666381835938
2019-07-01,130.6199951171875,181.43331909179688,266.9485168457031,108.23299407958984
2019-07-02,133.41000366210938,182.15223693847656,267.6437072753906,109.06781768798828
2019-07-03,133.6300048828125,183.5230712890625,269.7835998535156,109.84540557861328
2019-07-05,132.13999938964844,183.14923095703125,269.4766540527344,108.38851165771484
2019-07-08,131.2899932861328,181.86460876464844,267.99591064453125,108.53584289550781
2019-07-09,131.75,182.7753448486328,268.32989501953125,108.49488067626953
2019-07-10,133.8300018310547,184.59678649902344,269.6120910644531,107.89742279052734
2019-07-11,132.6999969482422,184.4625701904297,270.2440490722656,106.45696258544922
2019-07-12,133.52999877929688,185.5266571044922,271.4538879394531,106.5797119140625
2019-07-15,133.52999877929688,186.1210174560547,271.5443115234375,107.19353485107422
